# Cross section for H2O
# Energy in eV
# Cross section in cm2
# Total Cross Section
# Elastic Cross Section
# Process 0 : H2O+e -> H2O(rot 0-1)
# Process 1 : H2O+e -> H2O(rot 0-2)
# Process 2 : H2O+e -> H2O(rot 0-3)
# Process 3 : H2O+e -> H2O(rot 0-0)
# Process 4 : H2O+e -> H2O(vib 100-001)
# Process 5 : H2O+e -> H2O(vib 010)
# Process 6 : H2O+e -> H2O(Triplet12.5)
# Process 7 : H2O+e -> H2O(Dissociative7.4)
# Process 8 : H2O+e -> H2O(Dissociative9.6)
# Process 9 : H2O+e -> H2O(Diffuse)
# Process 10 : H2O + e -> OH(A)
# Process 11 : H2O + e -> H(Balmer Alpha)
# Process 12 : H2O + e -> OH
# Process 13 : H2O + e -> O(1S)
# Process 14 : H2O + e -> O(3S)
# Process 15 : H2O + e -> H(2p)
# Process 16 : H2O + e -> H(beta)
# Process 17 : H2O + e -> O(3p3P)
# Process 18 : H2O + e -> O(5P)
# Process 19 : H2O+e -> H2O(RydbergA)
# Process 20 : H2O+e -> H2O(RydbergB)
# Process 21 : H2O+e -> H2O(RydbergC)
# Process 22 : H2O+e -> H2O(RydbergD)
# Process 23 : H2O+e -> H2O+
# Process 24 : H2O+e -> OH+
# Process 25 : H2O+e -> H+
# Process 26 : H2O+e -> O+
# Process 27 : H2O+e -> O++
# Process 28 : H2O+e -> H2+
# Process 29 : H2O + e -> O+
3.091860047e+01	2.044348535e-15	1.083118633e-15	5.790686475e-16	4.135427429e-17	7.562920971e-18	8.961254039e-17	2.158923735e-18	9.020647496e-18	2.953526788e-19	1.128475277e-17	1.231130367e-17	2.253383830e-17	7.361339336e-18	1.096923984e-16	1.322857582e-16	6.824233373e-17	3.865435598e-17	1.127583595e-18	1.753981512e-16	1.006919973e-16	5.438272120e-17	1.848476917e-17	1.848476917e-17	1.848476917e-17	1.848476917e-17	7.885090864e-17	1.409141125e-17	1.008386052e-17	1.107942987e-18	0.000000000e+00	1.761804854e-19	4.159806617e-19	
2.685444922e+01	2.227425844e-15	1.220272447e-15	6.523401140e-16	4.565736164e-17	8.351762111e-18	9.824678409e-17	3.298094926e-18	9.822973804e-18	4.044688978e-19	1.083497371e-17	1.112483296e-17	1.738745246e-17	7.746367166e-18	6.271403743e-17	1.069982548e-16	4.953776320e-17	2.407744465e-17	7.319784695e-19	9.144890875e-17	7.305679533e-17	2.535510970e-17	1.476032181e-17	1.476032181e-17	1.476032181e-17	1.476032181e-17	6.667062185e-17	9.343874209e-18	5.884497109e-18	6.378231580e-19	0.000000000e+00	9.332203505e-20	2.667852624e-19	
2.328147054e+01	2.421198052e-15	1.358876641e-15	7.360314728e-16	5.037920465e-17	9.217793589e-18	1.075661265e-16	5.066420508e-18	1.067274397e-17	5.377742005e-19	1.006850723e-17	9.510951919e-18	1.184149302e-17	8.296930885e-18	3.492417856e-17	8.576672703e-17	3.804757991e-17	0.000000000e+00	0.000000000e+00	6.419360677e-17	4.011235500e-17	9.468175381e-18	1.059368515e-17	1.059368515e-17	1.059368515e-17	1.059368515e-17	5.358895910e-17	4.625609744e-18	2.302336739e-18	2.331097830e-19	0.000000000e+00	7.236220285e-21	0.000000000e+00	
2.014030381e+01	2.627032175e-15	1.493676438e-15	8.319786351e-16	5.555503867e-17	1.016762789e-17	1.175852498e-16	7.833598874e-18	1.156546638e-17	6.804718355e-19	8.951045526e-18	7.508883736e-18	6.544684682e-18	9.071630538e-18	2.087438136e-17	7.061062283e-17	2.528719930e-17	0.000000000e+00	0.000000000e+00	4.239513659e-17	2.414318227e-17	3.661000816e-18	6.402408080e-18	6.402408080e-18	6.402408080e-18	6.402408080e-18	4.005505858e-17	2.003620656e-19	4.739489586e-20	9.564040027e-22	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.737876246e+01	2.886716020e-15	1.656426030e-15	9.424542950e-16	6.122084685e-17	1.120806574e-17	1.283016174e-16	1.259014408e-17	1.147451977e-17	7.837866845e-19	7.477240592e-18	5.248446408e-18	2.397923694e-18	9.313653429e-18	0.000000000e+00	5.743763106e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.820305564e-18	2.820305564e-18	2.820305564e-18	2.820305564e-18	2.653822842e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.495096690e+01	3.172339768e-15	1.815823197e-15	1.070309850e-15	6.741184679e-17	1.234583865e-17	1.396851491e-16	1.910028361e-17	1.304155309e-17	7.188262405e-19	5.696129805e-18	2.989134575e-18	2.735588519e-19	9.149329428e-18	0.000000000e+00	4.745559506e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.827513381e-19	5.827513381e-19	5.827513381e-19	5.827513381e-19	1.346406547e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.281658231e+01	3.479933819e-15	1.968578693e-15	1.219177815e-15	7.415972950e-17	1.358713227e-17	1.516618720e-16	2.401914419e-17	1.498509383e-17	1.719338233e-19	3.746382821e-18	1.135353778e-18	0.000000000e+00	7.542942357e-18	0.000000000e+00	2.888354919e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	6.228338671e-22	6.228338671e-22	6.228338671e-22	6.228338671e-22	1.165235265e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.094014855e+01	3.819198864e-15	2.113452565e-15	1.393767414e-15	8.148767515e-17	1.493671763e-17	1.640874866e-16	2.937974620e-17	1.693161659e-17	0.000000000e+00	1.893692088e-18	1.362773607e-19	0.000000000e+00	3.125672765e-18	0.000000000e+00	1.866699723e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
9.290490991e+00	4.227790589e-15	2.289008299e-15	1.600308015e-15	8.940132015e-17	1.639636549e-17	1.767035270e-16	3.780207046e-17	1.763868591e-17	0.000000000e+00	5.323053300e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
7.840202622e+00	4.725183210e-15	2.505533544e-15	1.847235331e-15	9.787214094e-17	1.796191400e-17	1.890624320e-16	5.056216469e-17	1.694298265e-17	0.000000000e+00	1.270025750e-20	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
6.565188700e+00	5.252980841e-15	2.712746277e-15	2.146292487e-15	1.068061176e-16	1.961771518e-17	2.003947605e-16	5.062864218e-17	1.649484160e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
5.444266450e+00	5.923464037e-15	3.000926609e-15	2.514374212e-15	1.159825250e-16	2.132575045e-17	2.093633769e-16	4.552777994e-17	1.596378401e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
4.458813141e+00	6.791339878e-15	3.371940659e-15	2.992441850e-15	1.222816977e-16	2.351978437e-17	2.253356677e-16	4.050301055e-17	1.531720801e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
3.592456687e+00	7.943699229e-15	3.983466326e-15	3.602493592e-15	1.273745057e-16	2.304830739e-17	1.566706113e-16	3.524611848e-17	1.539976799e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.830803650e+00	9.633872423e-15	4.914549962e-15	4.381740616e-15	1.349939343e-16	2.378765477e-17	1.310224498e-16	3.118558070e-17	1.659222592e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.161200111e+00	1.181255816e-14	5.911281762e-15	5.486871625e-15	1.467757366e-16	2.658339291e-17	1.899246472e-16	3.193098923e-17	1.919001036e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.572521437e+00	1.597156968e-14	8.118661151e-15	7.182598391e-15	1.675795165e-16	3.256495322e-17	4.045135121e-16	3.963617284e-17	2.601597953e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.054987462e+00	2.267471401e-14	1.129648893e-14	1.005856778e-14	2.088941488e-16	4.430470375e-17	9.817922455e-16	4.889688717e-17	3.576931547e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
6.000000000e-01	3.456377235e-14	1.510305543e-14	1.599000000e-14	3.092000000e-16	7.168000000e-17	2.781000000e-15	2.299869182e-16	7.885000000e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.000000000e-01	7.240382166e-14	1.949592166e-14	3.816000000e-14	8.184000000e-16	1.995000000e-16	1.373000000e-14	0.000000000e+00	3.268680504e-42	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
#	AeroPlanets 1.3, 2009-2024
#	Copyright G Gronoff 2009
#	Report bugs : guillaume.gronoff@gmail.com
#
#	Launched :Tue Sep 24 00:41:10 2024
# Planet:Anonymous
# Photoionization used, SZA = 45
# Electron impact ionization used
# Electron impact ionization error: 0.331248% (>0 : gain)

