# Cross section for H2
# Energy in eV
# Cross section in cm2
# inelastic cross section 
# elastic cross section 
1.600000000e+03	1.510215872e-17	1.727762257e-17

1.406414536e+03	1.697789558e-17	1.953424035e-17

1.236114969e+03	1.906798445e-17	2.381641812e-17

1.086396938e+03	2.141924299e-17	2.833741301e-17

9.547730637e+02	2.407795109e-17	3.288695753e-17

8.390565790e+02	2.704605040e-17	3.748627569e-17

7.373249979e+02	3.039815313e-17	4.590140797e-17

6.478881762e+02	3.418691631e-17	5.753802169e-17

5.692602321e+02	3.842502038e-17	6.953938778e-17

5.001348599e+02	4.323972450e-17	8.111361480e-17

4.393636273e+02	4.870020692e-17	9.285926666e-17

3.859368955e+02	5.484608668e-17	1.045318640e-16

3.389670457e+02	6.183727356e-17	1.161283061e-16

2.976737322e+02	6.957739672e-17	1.277857127e-16

2.613709177e+02	7.818842806e-17	1.395532655e-16

2.294554761e+02	8.773724156e-17	1.524979080e-16

2.013971717e+02	9.845435354e-17	1.658678663e-16

1.767298508e+02	1.101287341e-16	1.807503627e-16

1.550436963e+02	1.231202976e-16	1.957362933e-16

1.359784197e+02	1.366732079e-16	2.125105638e-16

1.192172751e+02	1.517662266e-16	2.286641868e-16

1.044817969e+02	1.653870526e-16	2.481884184e-16

9.152717330e+01	1.793352577e-16	2.667254452e-16

8.013817938e+01	1.877923866e-16	2.875711152e-16

7.012560113e+01	1.938722968e-16	3.077382353e-16

6.132309196e+01	1.963827443e-16	3.335085252e-16

5.358440910e+01	1.958210446e-16	3.580359487e-16

4.678098394e+01	1.939791069e-16	3.870093157e-16

4.079978601e+01	1.934908587e-16	4.207175471e-16

3.554144513e+01	1.939295431e-16	4.527688304e-16

3.091860047e+01	1.848617499e-16	4.956543878e-16

2.685444922e+01	1.562184686e-16	5.383266949e-16

2.328147054e+01	1.149721141e-16	5.893694549e-16

2.014030381e+01	7.998753863e-17	6.510390457e-16

1.737876246e+01	4.901887039e-17	7.299202986e-16

1.495096690e+01	2.907317151e-17	8.111955473e-16

1.281658231e+01	2.486585080e-17	9.064109734e-16

1.094014855e+01	5.591863817e-18	1.012116173e-15

9.290490991e+00	6.242268174e-18	1.127444057e-15

7.840202622e+00	8.647411401e-18	1.250966125e-15

6.565188700e+00	1.308987650e-17	1.368779113e-15

5.444266450e+00	1.770809317e-17	1.485928015e-15

4.458813141e+00	2.365385285e-17	1.572491761e-15

3.592456687e+00	2.759015403e-17	1.621697019e-15

2.830803650e+00	3.480669262e-17	1.646737266e-15

2.161200111e+00	3.819561301e-17	1.581817654e-15

1.572521437e+00	2.888478714e-17	1.485077257e-15

1.054987462e+00	3.903809941e-18	1.365491061e-15

6.000000000e-01	5.706488245e-20	1.208112894e-15

2.000000000e-01	7.660214762e-18	9.880104075e-16

#	AeroPlanets 1.3, 2009-2024
#	Copyright G Gronoff 2009
#	Report bugs : guillaume.gronoff@gmail.com
#
#	Launched :Tue Sep 24 00:41:10 2024
# Planet:Anonymous
# Photoionization used, SZA = 45
# Electron impact ionization used
# Electron impact ionization error: 0.331248% (>0 : gain)

