# Cross section for CO2
# Energy in eV
# Cross section in cm2
# Total Cross Section
# Elastic Cross Section
# Process 0 : CO2+e -> Vib010
# Process 1 : CO2+e -> Vib100
# Process 2 : CO2+e -> Vib001
# Process 3 : CO2+e -> 8.6
# Process 4 : CO2+e -> 9.3
# Process 5 : CO2+e -> 11.1
# Process 6 : CO2+e -> 12.4
# Process 7 : CO2+e -> 13.6
# Process 8 : CO2+e -> 15.5
# Process 9 : CO2+e -> 16.3
# Process 10 : CO2+e -> 17.0
# Process 11 : CO2+e -> 17.8
# Process 12 : CO2+e -> CI(1279)
# Process 13 : CO2+e -> CI(1329)
# Process 14 : CO2+e -> CI(1561)
# Process 15 : CO2+e -> CI(1657)
# Process 16 : CO2+e -> CO(A3Pi)+ O
# Process 17 : CO2+e -> CO(A1Pi) + O
# Process 18 : CO2+e -> CO+O(3S)
# Process 19 : CO2+e ->CO + O(5S) 
# Process 20 : CO2+e -> CO+ O(1S)
# Process 21 : CO2+e -> CO+ + O
# Process 22 : CO2+e -> CO + O+
# Process 23 : CO2+e -> C+ + O2
# Process 24 : CO2+e -> CO + O++
# Process 25 : CO2+e -> C++ + O2 
# Process 26 : CO2+e -> CO2++
# Process 27 : CO2+e -> CO2+(A) 
# Process 28 : CO2+e -> CO2+(B)
# Process 29 : CO2+e ->CO2+ 
# Process 30 : CO2 + e -> .9945 x CO2++(KSHELL) 0.0055 x CO2+(X) 0.0055 x Fluo-auger(X) 
3.091860047e+01	1.787497320e-15	1.325466308e-15	3.735972483e-18	1.940958527e-18	1.156617437e-17	4.175013345e-18	4.295441034e-18	2.468912419e-17	5.426791699e-17	9.075982607e-17	3.481340073e-18	1.039605322e-17	1.633597698e-18	1.236844242e-18	2.119492604e-19	4.937540538e-20	1.064290704e-19	2.844980177e-19	6.778856322e-17	1.284040443e-18	2.805465480e-19	2.475191733e-19	1.583552164e-17	1.544850398e-17	1.063701193e-17	3.743382565e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.267818170e-17	1.316578980e-17	1.373044522e-16	0.000000000e+00	
2.685444922e+01	1.734381446e-15	1.352547613e-15	4.152468403e-18	2.155910097e-18	1.285543492e-17	4.044258624e-18	4.102082447e-18	2.196452198e-17	4.656599684e-17	7.569449879e-17	2.715178629e-18	8.076851455e-18	1.230463257e-18	8.766251698e-19	1.394494432e-19	1.485970128e-20	2.667166961e-20	9.988776293e-20	6.033399624e-17	1.295425331e-18	2.069007733e-19	1.995862778e-20	1.516651257e-17	5.061353966e-18	5.755194626e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.652644089e-17	9.013094271e-18	1.092793311e-16	0.000000000e+00	
2.328147054e+01	1.660261865e-15	1.353092438e-15	4.621795163e-18	2.397699925e-18	1.430814492e-17	3.798344012e-18	3.779698610e-18	1.875658295e-17	3.766351028e-17	5.884861779e-17	1.840000821e-18	5.661025722e-18	8.224099343e-19	5.229940457e-19	7.365801757e-20	6.661487539e-22	3.649209746e-22	9.560621187e-21	5.327389789e-17	1.305517650e-18	8.849710683e-20	0.000000000e+00	1.413652886e-17	1.606571548e-18	3.122276044e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.074521155e-17	4.964313002e-18	8.053106413e-17	0.000000000e+00	
2.014030381e+01	1.574519297e-15	1.340557184e-15	5.152511280e-18	2.670545318e-18	1.595073521e-17	3.419142561e-18	3.312094330e-18	1.516892740e-17	2.803040600e-17	4.130375742e-17	9.478725000e-19	3.375937174e-18	4.525318075e-19	2.276423687e-19	2.509020134e-20	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.775279269e-17	1.314455190e-18	5.749558563e-21	0.000000000e+00	1.227709200e-17	5.858190357e-19	1.823812867e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.338198370e-18	1.260415758e-18	5.016519753e-17	0.000000000e+00	
1.737876246e+01	1.450023123e-15	1.292037912e-15	5.755118558e-18	2.979580491e-18	1.781561152e-17	2.894753420e-18	2.693342438e-18	1.137558448e-17	1.841260546e-17	2.467921424e-17	2.261928510e-19	1.511644455e-18	1.724130182e-19	4.685193529e-20	2.320372333e-21	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.017231623e-17	1.322363112e-18	0.000000000e+00	0.000000000e+00	9.595745185e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.371343840e-19	0.000000000e+00	2.832955286e-17	0.000000000e+00	
1.495096690e+01	1.346728718e-15	1.247206326e-15	6.442677118e-18	3.331132668e-18	1.994302975e-17	2.228241552e-18	1.939953250e-18	7.634296092e-18	9.843199305e-18	1.107091564e-17	0.000000000e+00	3.564898738e-19	2.536972898e-20	6.714524695e-23	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.981065473e-17	1.329354611e-18	0.000000000e+00	0.000000000e+00	6.391983289e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	9.175026681e-18	0.000000000e+00	
1.281658231e+01	1.194424832e-15	1.131463063e-15	7.231677056e-18	3.733107199e-18	2.238374303e-17	1.453982541e-18	1.113382489e-18	4.288487641e-18	3.529818883e-18	2.606346533e-18	0.000000000e+00	4.410653891e-21	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.368580612e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.931006329e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.094014855e+01	1.080592240e-15	1.038614468e-15	8.143302685e-18	4.195535837e-18	2.520282109e-17	6.683026822e-19	3.619308916e-19	1.736521461e-18	4.213438265e-19	3.016399520e-20	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.217850268e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
9.290490991e+00	9.661798366e-16	9.233519843e-16	9.205315174e-18	4.731375537e-18	2.848529865e-17	8.769890668e-20	0.000000000e+00	3.181640675e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
7.840202622e+00	8.406311484e-16	7.924736600e-16	1.045494268e-17	5.357703051e-18	3.234476652e-17	0.000000000e+00	0.000000000e+00	7.620043370e-23	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
6.565188700e+00	7.509635446e-16	6.959856471e-16	1.194347755e-17	6.097555515e-18	3.693686448e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
5.444266450e+00	6.891594603e-16	6.259514239e-16	1.374390314e-17	6.982865140e-18	4.248126816e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
4.458813141e+00	6.698041723e-16	5.964815725e-16	1.596420385e-17	8.059326722e-18	4.929906923e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
3.592456687e+00	7.768451625e-16	6.907987557e-16	1.877208456e-17	9.394845958e-18	5.787947635e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.830803650e+00	6.082480785e-16	5.057031527e-16	2.244462505e-17	1.109497323e-17	6.900532755e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.161200111e+00	5.721905716e-16	4.473779531e-16	2.747875897e-17	1.333263589e-17	8.400122368e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.572521437e+00	6.241053165e-16	4.676001154e-16	3.487391632e-17	1.640732821e-17	1.052239565e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.054987462e+00	7.014676027e-16	4.969567958e-16	4.701885818e-17	2.084714789e-17	1.366448008e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
6.000000000e-01	1.001072391e-15	7.279719250e-16	7.157283038e-17	2.714699340e-17	1.743806419e-16	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.000000000e-01	1.763683928e-15	1.603962690e-15	1.506118933e-16	9.109344957e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
#	AeroPlanets 1.3, 2009-2024
#	Copyright G Gronoff 2009
#	Report bugs : guillaume.gronoff@gmail.com
#
#	Launched :Tue Sep 24 00:41:10 2024
# Planet:Anonymous
# Photoionization used, SZA = 45
# Electron impact ionization used
# Electron impact ionization error: 0.331248% (>0 : gain)

