# Cross section for O2
# Energy in eV
# Cross section in cm2
# Total Cross Section
# Process 0 : O2 + ph -> 1. x O(1D) 
# Process 1 : O2 + ph -> 1. x O(1S) 
# Process 2 : O2 + hv -> O2+ + e
# Process 3 : O2 + hv -> O+ + O
# Process 4 : O2 + hv -> O2++ +2e
# Process 5 : O2 + ph -> .9931 x O2++(X-KSHELL) 0.0069 x O+(X) 0.0069 x Fluo-auger(X) 
# Process 6 : O2 + ph -> 2 O
# Process 7 : O2 + ph -> 1 x O2+(a4A2) 
# Process 8 : O2 + ph -> 1 x O2+(b4) 
# Process 9 : O2 + ph -> 1 x O2+(B2) 
# Process 10 : O2 + ph -> 1 x O2+(2P) 
# Process 11 : O2 + ph -> 1 x O2+(c4S) 
# Process 12 : O2 + ph -> 1 x O2+(2Su) 
# Process 13 : O2 + ph -> 1 x O2+(33eV) 
# Process 14 : O2 + ph -> 1 x O2+(2,4Sg) 
3.455950415e+01	1.818821352e-17	0.000000000e+00	0.000000000e+00	1.337642704e-17	4.851786478e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.343999601e-18	2.533999886e-18	1.086000154e-18	1.447999935e-18	1.085999748e-18	5.430001786e-19	1.015774680e-24	0.000000000e+00	
3.368995120e+01	1.842307650e-17	0.000000000e+00	0.000000000e+00	1.372307650e-17	4.730769262e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.391725507e-18	2.561839879e-18	1.097931377e-18	1.463908502e-18	9.159778803e-19	7.309191850e-19	3.639069931e-19	0.000000000e+00	
3.234050060e+01	1.902855625e-17	0.000000000e+00	0.000000000e+00	1.439426750e-17	4.657431001e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.344177872e-18	2.534103758e-18	1.086044468e-18	1.448059291e-18	1.085366333e-18	5.437003693e-19	0.000000000e+00	0.000000000e+00	
2.927404720e+01	2.031814043e-17	0.000000000e+00	0.000000000e+00	1.544542695e-17	4.883628086e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.872001459e-18	2.639001657e-18	1.218000513e-18	1.827000919e-18	1.217999325e-18	6.089992165e-19	0.000000000e+00	0.000000000e+00	
2.710635215e+01	2.124684598e-17	0.000000000e+00	0.000000000e+00	1.644684598e-17	4.771063080e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	6.001522886e-18	3.921914883e-18	1.615424719e-18	2.538181076e-18	6.950727379e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.665565990e+01	2.157493020e-17	0.000000000e+00	0.000000000e+00	1.670619765e-17	4.831859295e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.500356402e-18	3.315656893e-18	1.328468908e-18	2.206761012e-18	1.075803628e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.572374995e+01	2.237527136e-17	0.000000000e+00	0.000000000e+00	1.740279850e-17	4.947247286e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.998184524e-18	3.917550780e-18	1.612540322e-18	2.535833838e-18	6.989168010e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.366971090e+01	2.234637455e-17	0.000000000e+00	0.000000000e+00	1.757709964e-17	4.729274909e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	7.133999502e-18	6.149999019e-18	2.705999520e-18	1.120782180e-24	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.245873225e+01	2.406858184e-17	0.000000000e+00	0.000000000e+00	1.933429092e-17	4.696005464e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	7.447999417e-18	8.777995117e-18	2.925999591e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.236988270e+01	2.536540082e-17	0.000000000e+00	0.000000000e+00	2.049232065e-17	4.899426155e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	7.535095915e-18	7.852132558e-18	2.863518148e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.179653210e+01	2.462954073e-17	0.000000000e+00	0.000000000e+00	2.050000000e-17	4.101389753e-18	0.000000000e+00	0.000000000e+00	2.852296351e-20	7.448802639e-18	8.769467596e-18	2.925424194e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.122318150e+01	2.301103889e-17	0.000000000e+00	0.000000000e+00	2.050000000e-17	2.431390122e-18	0.000000000e+00	0.000000000e+00	1.094480557e-19	5.915486211e-18	7.952266503e-18	2.725762105e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.094110740e+01	2.512062343e-17	0.000000000e+00	0.000000000e+00	2.476575951e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.414125655e-19	7.420609705e-18	8.763241840e-18	2.922421190e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.049865600e+01	2.598358768e-17	0.000000000e+00	0.000000000e+00	2.528194645e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	7.140187156e-19	2.171004108e-19	2.868826858e-19	6.978227491e-20	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.001587420e+01	2.566722949e-17	0.000000000e+00	0.000000000e+00	2.458127399e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.125721421e-18	1.147329376e-19	1.516113818e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.969346970e+01	2.886283972e-17	0.000000000e+00	0.000000000e+00	2.727381254e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.589027177e-18	9.491489740e-18	1.347179189e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.938148100e+01	3.013779655e-17	0.000000000e+00	0.000000000e+00	2.813956776e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.015295740e-18	1.545390589e-19	2.193457611e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.839326045e+01	2.401000336e-17	0.000000000e+00	0.000000000e+00	2.151000336e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.503299989e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.767534935e+01	2.395685305e-17	0.000000000e+00	0.000000000e+00	1.784176853e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.242262678e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.763367015e+01	2.508182591e-17	0.000000000e+00	0.000000000e+00	1.861955203e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.437683017e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.707994845e+01	2.539035781e-17	0.000000000e+00	0.000000000e+00	1.452286247e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.119968798e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.637256720e+01	2.051404763e-17	0.000000000e+00	0.000000000e+00	1.036856245e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	9.437457307e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.620890770e+01	2.288197021e-17	0.000000000e+00	0.000000000e+00	1.192131347e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.096065674e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.615359135e+01	2.069580788e-17	0.000000000e+00	0.000000000e+00	1.153916158e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	9.156646305e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.609827500e+01	1.821487581e-17	0.000000000e+00	0.000000000e+00	1.104297516e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	7.171900649e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.590510105e+01	2.732925452e-17	0.000000000e+00	0.000000000e+00	1.112844062e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.620081389e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.571192710e+01	2.635094955e-17	0.000000000e+00	0.000000000e+00	1.123678784e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.511416172e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.560247605e+01	2.700933694e-17	0.000000000e+00	0.000000000e+00	9.890773047e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.694583290e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.504220075e+01	2.068433341e-17	0.000000000e+00	0.000000000e+00	9.193400863e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.021538042e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.418119935e+01	1.007850944e-17	0.000000000e+00	0.000000000e+00	4.905492599e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.782337913e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.341349530e+01	2.244465519e-17	0.000000000e+00	5.126875072e-19	1.914974337e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.287550275e+01	2.052508654e-17	0.000000000e+00	1.372015607e-18	1.547783497e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.269503710e+01	6.260227176e-18	0.000000000e+00	1.239840121e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.254422855e+01	1.685832856e-18	0.000000000e+00	1.367517626e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.224797440e+01	1.645520209e-18	0.000000000e+00	1.144289984e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.209252880e+01	1.581948629e-18	0.000000000e+00	1.520108039e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.205627475e+01	1.311629894e-18	0.000000000e+00	1.197667112e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.202002070e+01	1.078927547e-18	0.000000000e+00	1.035826563e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.191151990e+01	1.383219034e-18	0.000000000e+00	1.138312097e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
#	AeroPlanets 1.3, 2009-2024
#	Copyright G Gronoff 2009
#	Report bugs : guillaume.gronoff@gmail.com
#
#	Launched :Tue Sep 24 00:41:10 2024
# Planet:Anonymous
# Photoionization used, SZA = 45
# Electron impact ionization used
# Electron impact ionization error: 0.331248% (>0 : gain)

