# Cross section for O2
# Energy in eV
# Cross section in cm2
# inelastic cross section 
# elastic cross section 
1.600000000e+03	6.688506500e-17	8.061928964e-17

1.406414536e+03	7.346989794e-17	8.766844043e-17

1.236114969e+03	8.061822879e-17	9.534077839e-17

1.086396938e+03	8.835412028e-17	1.036870240e-16

9.547730637e+02	9.657760947e-17	1.135486752e-16

8.390565790e+02	1.062927174e-16	1.234059761e-16

7.373249979e+02	1.160562764e-16	1.331785723e-16

6.478881762e+02	1.277430214e-16	1.451172564e-16

5.692602321e+02	1.385793659e-16	1.586056345e-16

5.001348599e+02	1.510037314e-16	1.719728498e-16

4.393636273e+02	1.642317460e-16	1.884717270e-16

3.859368955e+02	1.784587996e-16	2.051943210e-16

3.389670457e+02	1.924296635e-16	2.235407220e-16

2.976737322e+02	2.056122181e-16	2.415230297e-16

2.613709177e+02	2.205712719e-16	2.665826754e-16

2.294554761e+02	2.344962651e-16	2.907527554e-16

2.013971717e+02	2.470754480e-16	3.138054657e-16

1.767298508e+02	2.610167218e-16	3.471017712e-16

1.550436963e+02	2.717877540e-16	3.799567958e-16

1.359784197e+02	2.798617214e-16	4.114004277e-16

1.192172751e+02	2.892026104e-16	4.411863616e-16

1.044817969e+02	2.972949113e-16	4.691487734e-16

9.152717330e+01	3.021232540e-16	4.974171917e-16

8.013817938e+01	2.983359419e-16	5.286026314e-16

7.012560113e+01	2.970854460e-16	5.625596898e-16

6.132309196e+01	2.916329060e-16	6.018455993e-16

5.358440910e+01	2.832504109e-16	6.402454396e-16

4.678098394e+01	2.731689279e-16	6.810670971e-16

4.079978601e+01	2.604535870e-16	7.240504293e-16

3.554144513e+01	2.450568790e-16	7.642218599e-16

3.091860047e+01	2.227725025e-16	8.013997567e-16

2.685444922e+01	2.042475155e-16	8.247074861e-16

2.328147054e+01	1.953181342e-16	8.429196343e-16

2.014030381e+01	1.938179378e-16	8.592626720e-16

1.737876246e+01	1.794141447e-16	8.750832085e-16

1.495096690e+01	1.611673164e-16	8.891787028e-16

1.281658231e+01	1.201768608e-16	8.969924533e-16

1.094014855e+01	1.150953515e-16	8.893455178e-16

9.290490991e+00	1.143453376e-16	8.578909416e-16

7.840202622e+00	1.121397040e-16	8.153042253e-16

6.565188700e+00	1.109029279e-16	7.710315033e-16

5.444266450e+00	3.593909352e-17	7.340448926e-16

4.458813141e+00	3.597726357e-17	7.052599046e-16

3.592456687e+00	9.520533525e-18	6.851928563e-16

2.830803650e+00	8.140847046e-18	6.690032314e-16

2.161200111e+00	6.966983128e-18	6.495890060e-16

1.572521437e+00	5.419457736e-18	6.240259975e-16

1.054987462e+00	4.837507259e-18	5.995440622e-16

6.000000000e-01	7.254906506e-19	5.788155336e-16

2.000000000e-01	0.000000000e+00	5.611849614e-16

#	AeroPlanets 1.3, 2009-2024
#	Copyright G Gronoff 2009
#	Report bugs : guillaume.gronoff@gmail.com
#
#	Launched :Tue Sep 24 00:41:10 2024
# Planet:Anonymous
# Photoionization used, SZA = 45
# Electron impact ionization used
# Electron impact ionization error: 0.331248% (>0 : gain)

