# Cross section for Ar
# Energy in eV
# Cross section in cm2
# inelastic cross section 
# elastic cross section 
1.600000000e+03	6.541569113e-17	1.097240494e-16

1.406414536e+03	7.243894351e-17	1.169584838e-16

1.236114969e+03	8.017764481e-17	1.247614437e-16

1.086396938e+03	8.868731794e-17	1.331262489e-16

9.547730637e+02	9.804120063e-17	1.420002292e-16

8.390565790e+02	1.083080990e-16	1.514694535e-16

7.373249979e+02	1.195759941e-16	1.616099934e-16

6.478881762e+02	1.319181391e-16	1.724098981e-16

5.692602321e+02	1.454429832e-16	1.838977646e-16

5.001348599e+02	1.602221173e-16	1.961758344e-16

4.393636273e+02	1.763917653e-16	2.093196142e-16

3.859368955e+02	1.940126446e-16	2.233842911e-16

3.389670457e+02	2.132700952e-16	2.383056314e-16

2.976737322e+02	2.342060351e-16	2.542787438e-16

2.613709177e+02	2.571235573e-16	2.713910565e-16

2.294554761e+02	2.819777239e-16	2.896755062e-16

2.013971717e+02	3.090824905e-16	3.092158786e-16

1.767298508e+02	3.381553542e-16	3.300705700e-16

1.550436963e+02	3.697782753e-16	3.524223775e-16

1.359784197e+02	4.032331581e-16	3.762308541e-16

1.192172751e+02	4.395362578e-16	4.019193635e-16

1.044817969e+02	4.729814213e-16	4.292990093e-16

9.152717330e+01	4.993205074e-16	4.586619538e-16

8.013817938e+01	5.159554600e-16	4.900900627e-16

7.012560113e+01	5.246606832e-16	5.239433637e-16

6.132309196e+01	5.260214381e-16	5.603254626e-16

5.358440910e+01	5.185282354e-16	5.994186154e-16

4.678098394e+01	5.011009191e-16	6.415407272e-16

4.079978601e+01	4.744657855e-16	6.869892636e-16

3.554144513e+01	4.391950930e-16	7.360112317e-16

3.091860047e+01	4.092896787e-16	7.890207986e-16

2.685444922e+01	3.449041206e-16	8.467031480e-16

2.328147054e+01	2.802301866e-16	9.870946526e-16

2.014030381e+01	2.141569024e-16	1.124700077e-15

1.737876246e+01	1.407450944e-16	1.228538846e-15

1.495096690e+01	6.568093870e-17	1.298903935e-15

1.281658231e+01	7.110275821e-18	1.333302671e-15

1.094014855e+01	0.000000000e+00	1.332652010e-15

9.290490991e+00	0.000000000e+00	1.296441379e-15

7.840202622e+00	0.000000000e+00	1.225875240e-15

6.565188700e+00	0.000000000e+00	1.122612581e-15

5.444266450e+00	0.000000000e+00	9.914690076e-16

4.458813141e+00	0.000000000e+00	8.380976856e-16

3.592456687e+00	0.000000000e+00	6.699717995e-16

2.830803650e+00	0.000000000e+00	4.996744034e-16

2.161200111e+00	0.000000000e+00	3.415809405e-16

1.572521437e+00	0.000000000e+00	2.122841231e-16

1.054987462e+00	0.000000000e+00	1.212154948e-16

6.000000000e-01	0.000000000e+00	5.492252397e-17

2.000000000e-01	0.000000000e+00	7.468025813e-18

#	AeroPlanets 1.3, 2009-2024
#	Copyright G Gronoff 2009
#	Report bugs : guillaume.gronoff@gmail.com
#
#	Launched :Tue Sep 24 00:41:10 2024
# Planet:Anonymous
# Photoionization used, SZA = 45
# Electron impact ionization used
# Electron impact ionization error: 0.331248% (>0 : gain)

