# Cross section for O
# Energy in eV
# Cross section in cm2
# Total Cross Section
# Process 0 : O + ph -> 1. x O+(4S) 
# Process 1 : O + ph -> 1. x O+(2D) 
# Process 2 : O + ph -> 1. x O+(2P) 
# Process 3 : O + ph -> 1. x O+(4P*) 
# Process 4 : O + ph -> 1. x O+(2P*) 
# Process 5 : O + ph -> 1. x O+(ABS*) 
# Process 6 : O + ph -> 1. x O++(X) 
# Process 7 : O + ph -> .9931 x O++(X-KSHELL) 0.0069 x O+(X) 0.0069 x Fluo-auger(X) 
2.094110740e+01	1.300177169e-17	4.422923285e-18	6.238529499e-18	2.340318904e-18	0.000000000e+00	0.000000000e+00	1.300177169e-17	0.000000000e+00	0.000000000e+00	
2.049865600e+01	1.335146848e-17	4.940043338e-18	6.141675502e-18	2.136234957e-18	0.000000000e+00	0.000000000e+00	1.335146848e-17	0.000000000e+00	0.000000000e+00	
2.001587420e+01	1.335077606e-17	4.939787143e-18	6.141356988e-18	2.136124170e-18	0.000000000e+00	0.000000000e+00	1.335077606e-17	0.000000000e+00	0.000000000e+00	
1.969346970e+01	1.339922461e-17	4.957713107e-18	6.163643322e-18	2.143875938e-18	0.000000000e+00	0.000000000e+00	1.339922461e-17	0.000000000e+00	0.000000000e+00	
1.938148100e+01	1.335080147e-17	4.939796543e-18	6.141368675e-18	2.136128235e-18	0.000000000e+00	0.000000000e+00	1.335080147e-17	0.000000000e+00	0.000000000e+00	
1.839326045e+01	1.724999822e-17	5.347499813e-18	1.138499760e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.724999822e-17	0.000000000e+00	0.000000000e+00	
1.767534935e+01	1.074570194e-17	3.653085394e-18	7.092163277e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.074570194e-17	0.000000000e+00	0.000000000e+00	
1.763367015e+01	1.139957476e-17	3.576443192e-18	7.823131565e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.139957476e-17	0.000000000e+00	0.000000000e+00	
1.707994845e+01	1.074773390e-17	3.650718742e-18	7.097015161e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.074773390e-17	0.000000000e+00	0.000000000e+00	
1.637256720e+01	5.099981738e-18	5.099981738e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.099981738e-18	0.000000000e+00	0.000000000e+00	
1.620890770e+01	4.032594984e-18	4.032594984e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.032594984e-18	0.000000000e+00	0.000000000e+00	
1.615359135e+01	5.000551609e-18	5.000551609e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.000551609e-18	0.000000000e+00	0.000000000e+00	
1.609827500e+01	4.008371000e-18	4.008371000e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.008371000e-18	0.000000000e+00	0.000000000e+00	
1.590510105e+01	5.068934362e-18	5.068934362e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.068934362e-18	0.000000000e+00	0.000000000e+00	
1.571192710e+01	3.784923047e-18	3.784923047e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.784923047e-18	0.000000000e+00	0.000000000e+00	
1.560247605e+01	5.038376725e-18	5.038376725e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.038376725e-18	0.000000000e+00	0.000000000e+00	
1.504220075e+01	3.500002161e-18	3.500002161e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.500002161e-18	0.000000000e+00	0.000000000e+00	
1.418119935e+01	4.549997265e-18	4.549997265e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.549997265e-18	0.000000000e+00	0.000000000e+00	
1.341349530e+01	1.319980225e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.287550275e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.269503710e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.254422855e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.224797440e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.209252880e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.205627475e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.202002070e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.191151990e+01	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
#	AeroPlanets 1.3, 2009-2024
#	Copyright G Gronoff 2009
#	Report bugs : guillaume.gronoff@gmail.com
#
#	Launched :Tue Sep 24 00:41:10 2024
# Planet:Anonymous
# Photoionization used, SZA = 45
# Electron impact ionization used
# Electron impact ionization error: 0.331248% (>0 : gain)

