# Cross section for H2
# Energy in eV
# Cross section in cm2
# Total Cross Section
# Elastic Cross Section
# Process 0 : H2+e -> H2(rot)
# Process 1 : H2+e -> H2(v1)
# Process 2 : H2+e -> H2(v2)
# Process 3 : H2+e -> H2(B1Su)
# Process 4 : H2+e -> H2(Bprime)
# Process 5 : H2+e -> H2(Bseconde)
# Process 6 : H2+e -> H2(C1Pu)
# Process 7 : H2+e -> H2(D)
# Process 8 : H2+e -> H2(Dprime)
# Process 9 : H2+e -> H2()
# Process 10 : H2+e -> H2(abc3)
# Process 11 : H2+e -> H2(Rydberg)
# Process 12 : H2+e -> H2+
# Process 13 : H2+e -> H+ + H(1s)
# Process 14 : H2 -> H(2p)
2.613709177e+02	2.580562105e-16	1.395532655e-16	6.951879819e-18	7.628445947e-20	1.536006930e-19	1.543093433e-17	3.199263592e-18	9.904926073e-19	1.352690245e-17	2.796702171e-18	1.093507190e-18	1.692991466e-18	2.675348658e-21	1.167772455e-17	5.342067653e-17	3.377104764e-18	4.112205044e-18	
2.294554761e+02	2.807485659e-16	1.524979080e-16	7.634120440e-18	9.236263272e-20	1.755697689e-19	1.672406365e-17	3.490285609e-18	1.084452828e-18	1.459085552e-17	2.991376016e-18	1.165278582e-18	1.819058000e-18	4.887364711e-21	1.254728198e-17	5.776028912e-17	3.776805143e-18	4.393971265e-18	
2.013971717e+02	3.042748970e-16	1.658678663e-16	8.372822044e-18	1.109686714e-19	1.995999636e-19	1.810799905e-17	3.778862480e-18	1.175440831e-18	1.585013979e-17	3.182613826e-18	1.243780775e-18	1.969463553e-18	8.713548252e-21	1.345518845e-17	6.207532638e-17	4.172108807e-18	4.704002494e-18	
1.767298508e+02	3.293444302e-16	1.807503627e-16	9.170612418e-18	1.344488838e-19	2.282571188e-19	1.960926839e-17	4.092457932e-18	1.240877932e-18	1.690922867e-17	3.417244203e-18	1.341951189e-18	2.132895670e-18	1.595231983e-20	1.430078085e-17	6.628724052e-17	4.564572482e-18	5.148278979e-18	
1.550436963e+02	3.543795473e-16	1.957362933e-16	1.002974985e-17	1.611534134e-19	2.590722317e-19	2.123796567e-17	4.432084634e-18	1.333755323e-18	1.789990110e-17	3.649044959e-18	1.415175741e-18	2.293365433e-18	2.823091061e-20	1.511403133e-17	7.029208434e-17	4.930361851e-18	5.567277263e-18	
1.359784197e+02	3.809717804e-16	2.125105638e-16	1.095195689e-17	1.960812430e-19	2.971465234e-19	2.318330174e-17	4.801494725e-18	1.443269492e-18	1.873713837e-17	3.838641520e-18	1.492659105e-18	2.475056067e-18	5.237813874e-20	1.582705653e-17	7.400324679e-17	5.245630433e-18	5.916159044e-18	
1.192172751e+02	4.067583194e-16	2.286641868e-16	1.193820840e-17	2.336157336e-19	3.358446978e-19	2.492746426e-17	5.043431045e-18	1.520080889e-18	1.990814153e-17	3.998393710e-18	1.552572863e-18	2.670058440e-18	9.095113830e-20	1.649124878e-17	7.747117500e-17	5.531290891e-18	6.381655185e-18	
1.044817969e+02	4.355571933e-16	2.481884184e-16	1.298846143e-17	2.859561918e-19	3.868176042e-19	2.648752208e-17	5.303774343e-18	1.606935814e-18	2.109472201e-17	4.206777446e-18	1.640440661e-18	2.861797326e-18	1.719601599e-19	1.717994504e-17	8.061331247e-17	5.644735015e-18	6.895617273e-18	
9.152717330e+01	4.634495788e-16	2.667254452e-16	1.420255730e-17	3.415750761e-19	4.379831212e-19	2.801188717e-17	5.614844605e-18	1.677269170e-18	2.217214589e-17	4.451318743e-18	1.713169996e-18	3.066097344e-18	3.010347956e-19	1.798532006e-17	8.346247883e-17	5.746389171e-18	7.540062304e-18	
8.013817938e+01	4.914656691e-16	2.875711152e-16	1.521472814e-17	4.164681599e-19	5.030783619e-19	2.956599288e-17	5.914172908e-18	1.764557081e-18	2.294980158e-17	4.682857419e-18	1.769500000e-18	3.224630636e-18	5.621791841e-19	1.863000000e-17	8.587220650e-17	5.233829675e-18	7.590551286e-18	
7.012560113e+01	5.189807899e-16	3.077382353e-16	1.639063023e-17	4.986033855e-19	5.705274134e-19	3.099505365e-17	6.068041210e-18	1.796500000e-18	2.431071096e-17	4.847877581e-18	1.796076675e-18	3.468989571e-18	9.912259014e-19	1.863000000e-17	8.767981392e-17	4.750027199e-18	8.448476933e-18	
6.132309196e+01	5.487504387e-16	3.335085252e-16	1.770157561e-17	6.157953783e-19	6.612397105e-19	3.173051296e-17	6.178909688e-18	1.823995829e-18	2.478980462e-17	4.885144012e-18	1.823945433e-18	3.738340341e-18	1.755088770e-18	1.863000000e-17	8.854703234e-17	3.848491712e-18	8.512037087e-18	
5.358440910e+01	5.743105108e-16	3.580359487e-16	1.911690806e-17	7.418731170e-19	7.531835978e-19	3.172692360e-17	6.125682676e-18	1.806079732e-18	2.485000000e-17	4.878973179e-18	1.808019372e-18	4.051011449e-18	2.902955051e-18	1.845000000e-17	8.795859023e-17	3.193301147e-18	7.911060900e-18	
4.678098394e+01	6.031883437e-16	3.870093157e-16	2.064290730e-17	9.023116040e-19	8.636387296e-19	3.189279726e-17	6.094906386e-18	1.782274678e-18	2.485000000e-17	4.781913038e-18	1.785595436e-18	4.375251855e-18	4.725985184e-18	1.799965018e-17	8.548215574e-17	2.552018316e-18	7.447622379e-18	
4.079978601e+01	6.384092636e-16	4.207175471e-16	2.238130543e-17	1.105922244e-18	9.956317150e-19	3.287390615e-17	6.324081944e-18	1.795710508e-18	2.542000000e-17	4.846358788e-18	1.868367922e-18	4.922801467e-18	7.580129379e-18	1.734440378e-17	8.080338521e-17	1.975798359e-18	7.453913594e-18	
3.554144513e+01	6.733225270e-16	4.527688304e-16	2.454014400e-17	1.322552537e-18	1.128237517e-18	3.612040288e-17	6.729541814e-18	1.787643987e-18	2.640000000e-17	4.842689913e-18	1.951847318e-18	5.924519837e-18	1.148321136e-17	1.629135086e-17	7.355725213e-17	1.577732631e-18	6.896569795e-18	
3.091860047e+01	7.099692154e-16	4.956543878e-16	2.700424245e-17	1.639603910e-18	1.311090368e-18	3.674190926e-17	6.234958104e-18	1.472911927e-18	2.491883088e-17	4.167234235e-18	1.668484457e-18	7.071398544e-18	1.591189237e-17	1.425942524e-17	6.380554239e-17	1.179506963e-18	6.927796583e-18	
2.685444922e+01	7.275190822e-16	5.383266949e-16	3.013771029e-17	1.993906942e-18	1.503215612e-18	2.933123854e-17	3.996683372e-18	8.447601086e-19	1.871059324e-17	2.548833411e-18	9.466909641e-19	7.099100814e-18	2.110016907e-17	1.166025188e-17	5.200631586e-17	9.034829993e-19	6.409434277e-18	
2.328147054e+01	7.420561779e-16	5.893694549e-16	3.447291221e-17	2.415411192e-18	1.718841449e-18	1.504328905e-17	1.602707955e-18	3.223588293e-19	1.005002566e-17	1.039054858e-18	3.216130740e-19	5.541785816e-18	2.578262259e-17	9.907983887e-18	3.841629532e-17	4.103232023e-19	5.641497939e-18	
2.014030381e+01	7.744474952e-16	6.510390457e-16	3.964832280e-17	2.970586567e-18	1.986273603e-18	4.975996243e-18	4.424948200e-19	7.815187076e-20	3.951664645e-18	2.931948634e-19	7.540518067e-20	3.388554376e-18	2.979410424e-17	5.879701280e-18	2.405041764e-17	1.066281729e-19	5.766953191e-18	
1.737876246e+01	8.290507577e-16	7.299202986e-16	4.575264386e-17	3.660715528e-18	2.350342096e-18	1.160229184e-18	0.000000000e+00	1.913928337e-20	1.150101987e-18	6.690637791e-20	1.880574804e-20	1.701940008e-18	2.895934174e-17	1.589670027e-18	7.768810540e-18	0.000000000e+00	4.931812756e-18	
1.495096690e+01	8.997246018e-16	8.111955473e-16	5.435596784e-17	4.531744948e-18	2.794501657e-18	1.697662946e-19	0.000000000e+00	5.555919739e-21	2.914109996e-19	1.766883425e-20	5.547137178e-21	7.297434306e-19	2.490453405e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	7.226134498e-19	
1.281658231e+01	1.002800815e-15	9.064109734e-16	6.570725169e-17	5.636190317e-18	3.335157229e-18	2.237635440e-20	0.000000000e+00	0.000000000e+00	6.162408474e-20	0.000000000e+00	0.000000000e+00	2.800808286e-19	2.134716111e-17	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.094014855e+01	1.103048181e-15	1.012116173e-15	7.855409371e-17	7.055038040e-18	4.001231099e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.321644928e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
9.290490991e+00	1.229211672e-15	1.127444057e-15	8.781536007e-17	9.130656177e-18	4.821598202e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
7.840202622e+00	1.369381811e-15	1.250966125e-15	1.003668276e-16	1.238420060e-17	5.664657727e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
6.565188700e+00	1.501398478e-15	1.368779113e-15	1.089293103e-16	1.703866932e-17	6.651384888e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
5.444266450e+00	1.634247795e-15	1.485928015e-15	1.183781246e-16	2.206335609e-17	7.878299764e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
4.458813141e+00	1.732309260e-15	1.572491761e-15	1.244000000e-16	2.691749965e-17	8.500000000e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
3.592456687e+00	1.790973386e-15	1.621697019e-15	1.284006341e-16	3.341616423e-17	7.459569100e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.830803650e+00	1.814128578e-15	1.646737266e-15	1.215190917e-16	4.131159222e-17	4.560627754e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.161200111e+00	1.736852448e-15	1.581817654e-15	1.058114097e-16	4.793528165e-17	1.288102568e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.572521437e+00	1.590102697e-15	1.485077257e-15	7.485528720e-17	2.988049021e-17	2.896628473e-19	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.054987462e+00	1.415037305e-15	1.365491061e-15	4.565678556e-17	3.843429282e-18	4.602922003e-20	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
6.000000000e-01	1.230467253e-15	1.208112894e-15	2.235317789e-17	1.181937715e-21	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
2.000000000e-01	9.956706222e-16	9.880104075e-16	7.660214762e-18	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
#	AeroPlanets 1.3, 2009-2024
#	Copyright G Gronoff 2009
#	Report bugs : guillaume.gronoff@gmail.com
#
#	Launched :Tue Sep 24 00:41:10 2024
# Planet:Anonymous
# Photoionization used, SZA = 45
# Electron impact ionization used
# Electron impact ionization error: 0.331248% (>0 : gain)

