# Cross section for H2O
# Energy in eV
# Cross section in cm2
# inelastic cross section 
# elastic cross section 
1.600000000e+03	4.858743036e-17	9.604024227e-17

1.406414536e+03	5.398026713e-17	1.018983756e-16

1.236114969e+03	5.992025374e-17	1.081193039e-16

1.086396938e+03	6.644251728e-17	1.147219444e-16

9.547730637e+02	7.363335996e-17	1.217301174e-16

8.390565790e+02	8.150603251e-17	1.291692124e-16

7.373249979e+02	9.007685175e-17	1.370663081e-16

6.478881762e+02	9.943828881e-17	1.454503058e-16

5.692602321e+02	1.096403508e-16	1.543520763e-16

5.001348599e+02	1.206886687e-16	1.638046242e-16

4.393636273e+02	1.325588428e-16	1.738432713e-16

3.859368955e+02	1.453620756e-16	1.845058633e-16

3.389670457e+02	1.592969818e-16	1.958330023e-16

2.976737322e+02	1.741966872e-16	2.078683114e-16

2.613709177e+02	1.903215678e-16	2.206587363e-16

2.294554761e+02	2.073806537e-16	2.342548918e-16

2.013971717e+02	2.257377272e-16	2.487114606e-16

1.767298508e+02	2.449860966e-16	2.640876572e-16

1.550436963e+02	2.658420590e-16	2.804477681e-16

1.359784197e+02	2.876396884e-16	2.978617867e-16

1.192172751e+02	3.112924194e-16	3.164061630e-16

1.044817969e+02	3.351887923e-16	3.361646951e-16

9.152717330e+01	3.534412266e-16	3.573503049e-16

8.013817938e+01	3.588869869e-16	4.122169499e-16

7.012560113e+01	3.599739299e-16	4.712090395e-16

6.132309196e+01	3.551904371e-16	5.279109847e-16

5.358440910e+01	3.448185051e-16	6.141600344e-16

4.678098394e+01	3.271616830e-16	7.174703019e-16

4.079978601e+01	3.027010121e-16	8.331752757e-16

3.554144513e+01	2.714550308e-16	9.574043222e-16

3.091860047e+01	2.340983002e-16	1.083118633e-15

2.685444922e+01	1.915941001e-16	1.220272447e-15

2.328147054e+01	1.463422818e-16	1.358876641e-15

2.014030381e+01	1.026762552e-16	1.493676438e-15

1.737876246e+01	6.880457972e-17	1.656426030e-15

1.495096690e+01	4.282124918e-17	1.815823197e-15

1.281658231e+01	2.512658775e-17	1.968578693e-15

1.094014855e+01	1.992052249e-17	2.113452565e-15

9.290490991e+00	2.129733175e-17	2.289008299e-15

7.840202622e+00	2.794727170e-17	2.505533544e-15

6.565188700e+00	3.451572461e-17	2.712746277e-15

5.444266450e+00	3.715091441e-17	3.000926609e-15

4.458813141e+00	4.481194412e-17	3.371940659e-15

3.592456687e+00	4.806781428e-17	3.983466326e-15

2.830803650e+00	6.160914343e-17	4.914549962e-15

2.161200111e+00	7.581376548e-17	5.911281762e-15

1.572521437e+00	1.242141651e-16	8.118661151e-15

1.054987462e+00	1.806157772e-16	1.129648893e-14

6.000000000e-01	5.489586682e-16	1.510305543e-14

2.000000000e-01	5.290790000e-14	1.949592166e-14

#	AeroPlanets 1.3, 2009-2024
#	Copyright G Gronoff 2009
#	Report bugs : guillaume.gronoff@gmail.com
#
#	Launched :Tue Sep 24 00:41:10 2024
# Planet:Anonymous
# Photoionization used, SZA = 45
# Electron impact ionization used
# Electron impact ionization error: 0.331248% (>0 : gain)

