19.894 0
20.9541 0
21.5312 0.00222222
21.8563 0.000888889
22.7491 0.00133333
23.4747 0.00222222
23.8751 0.00444444
24.2379 0.00488889
24.7491 0.004
25.2415 0.00222222
25.9388 0.00177778
26.311 0.00266667
27.0365 0.00355556
27.371 0.00266667
27.5194 0.00133333
28.4028 0.00133333
28.7845 0.00266667
29.1755 0.00444444
29.9199 0.00622222
30.311 0.008
30.8693 0.00933333
31.2603 0.0111111
32.0141 0.0133333
32.4146 0.0155556
33.1684 0.0177778
33.7456 0.02
34.49 0.0217778
35.2344 0.0235556
35.9976 0.0262222
36.9093 0.0275556
37.2909 0.0288889
38.2026 0.0302222
38.7609 0.0315556
39.4865 0.0324444
40.5748 0.0337778
41.4865 0.0351111
42.2214 0.0364444
42.5936 0.0373333
44.0448 0.0391111
45.1331 0.0404444
46.0542 0.0422222
46.7986 0.044
47.8963 0.0457778
48.8269 0.048
49.7479 0.0497778
50.6596 0.0511111
51.7479 0.0524444
51.9623 0.0542222
52.6973 0.0555556
53.6184 0.0573333
54.1484 0.0573333
55.0789 0.0595556
56.1861 0.0617778
57.2839 0.0635556
58.1955 0.0648889
58.9305 0.0662222
59.6655 0.0675556
60.0471 0.0688889
60.7633 0.0693333
61.3216 0.0706667
61.7032 0.072
62.2521 0.0728889
62.8009 0.0737778
62.9965 0.0746667
63.5359 0.0751111
64.4476 0.0764444
65.1826 0.0777778
66.4382 0.0786667
66.987 0.0795556
67.7126 0.0804444
68.4476 0.0817778
69.1731 0.0826667
69.9081 0.084
